scheme,experiment_name,seed,split_seed,shuffle_seed,weight_seed,hidden_size,depth,num_parameters,input_size,output_size,num_pressure_conditions,num_species_total,num_species_kept,kept_species,removed_species,activation,learning_rate,batch_size,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,training_time_s,cached_training_time_s,reused_saved_weights,saved_weights_path,test_mse,test_rmse,test_mse_unscaled,test_rmse_unscaled,mean_rel_error_k1,max_rel_error_k1,mean_rel_error_k2,max_rel_error_k2,mean_rel_error_k3,max_rel_error_k3,display_species_for_folder,folder_species_slots
O2_novib,3__O2(a)_O2(b)_O(1D),35,35,35,35,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2641,2541,4.781793588537969e-06,1.448605577024864e-05,2.2958110002946343e-06,147.24521398544312,147.24521398544312,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0035\50, 50\model.pth",2.805685653584078e-06,0.001675018105449633,1.401298464324817e-45,3.743392130574644e-23,0.004085116554051638,0.020558955147862434,0.0010375004494562745,0.0043192459270358086,0.0010858807945623994,0.0036042791325598955,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),35,35,35,35,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2183,2083,4.050601281859498e-06,2.475179453540477e-06,2.233732639069785e-06,112.41161036491394,112.41161036491394,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0035\30, 30, 30\model.pth",2.5771375931071816e-06,0.0016053465647975149,2.802596928649634e-45,5.293955920339377e-23,0.0034757195971906185,0.016211412847042084,0.0011362411314621568,0.008375869132578373,0.0014685995411127806,0.006369019392877817,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),36,36,36,36,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2367,2267,1.082158832812436e-05,9.86921299045207e-06,6.978566634643357e-06,103.82649517059326,103.82649517059326,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0036\30, 30\model.pth",7.5544371611613315e-06,0.0027485336383536096,1.401298464324817e-45,3.743392130574644e-23,0.006404551677405834,0.03449312970042229,0.0026287517976015806,0.009933012537658215,0.0011827383423224092,0.0037666568532586098,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),36,36,36,36,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,3031,2931,5.636600035359152e-06,3.681389753182884e-06,3.562163437891286e-06,168.9443609714508,168.9443609714508,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0036\50, 50\model.pth",3.988031949120341e-06,0.0019970057458906674,1.401298464324817e-45,3.743392130574644e-23,0.004989331588149071,0.022701594978570938,0.0016845703357830644,0.005888152867555618,0.0008663601474836469,0.003106794087216258,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),36,36,36,36,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2865,2765,4.544673920463538e-06,3.709166312546586e-06,1.5457599602086703e-06,147.3343152999878,147.3343152999878,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0036\30, 30, 30\model.pth",2.0279251202737214e-06,0.0014240523586840905,1.401298464324817e-45,3.743392130574644e-23,0.0026654487010091543,0.017408760264515877,0.0014594352105632424,0.007744779344648123,0.0009175333543680608,0.0037337024696171284,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),37,37,37,37,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2660,2560,8.434523824689677e-06,5.905618650103861e-06,5.370610770114581e-06,117.21818232536316,117.21818232536316,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0037\30, 30\model.pth",5.787023837910965e-06,0.0024056233782350396,1.401298464324817e-45,3.743392130574644e-23,0.006145138759166002,0.032199203968048096,0.0019496202003210783,0.007407795637845993,0.000971485220361501,0.003426741110160947,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),37,37,37,37,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2316,2216,6.221101624153865e-06,1.629380312806461e-05,4.474897768886876e-06,129.82566952705383,129.82566952705383,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0037\50, 50\model.pth",4.887244358542375e-06,0.002210711278874375,2.802596928649634e-45,5.293955920339377e-23,0.005795715376734734,0.029981503263115883,0.0011375907342880964,0.004455085378140211,0.0015644035302102566,0.0069378153420984745,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),37,37,37,37,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2616,2516,2.677411211051448e-06,2.4519381804566365e-06,7.995959845175094e-07,134.52073693275452,134.52073693275452,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0037\30, 30, 30\model.pth",1.0614229495331529e-06,0.0010302538277206996,1.401298464324817e-45,3.743392130574644e-23,0.0020516866352409124,0.010788965970277786,0.0009398715919815004,0.005977904424071312,0.0008264356874860823,0.0028560759965330362,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),38,38,38,38,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,4781,4681,5.026545731096929e-06,8.954962195275585e-06,3.3920480018423406e-06,209.48435425758362,209.48435425758362,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0038\30, 30\model.pth",3.3830672236945247e-06,0.0018393116167997538,2.802596928649634e-45,5.293955920339377e-23,0.004228578880429268,0.02169123664498329,0.0014452643226832151,0.006385736167430878,0.0013713192893192172,0.0068309553898870945,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),38,38,38,38,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2803,2703,4.319694078529008e-06,3.896699377037294e-06,3.4646756648726297e-06,155.77732014656067,155.77732014656067,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0038\50, 50\model.pth",3.5599784951045876e-06,0.0018867905276168278,1.401298464324817e-45,3.743392130574644e-23,0.004429932218044996,0.023365724831819534,0.001347163924947381,0.005811343435198069,0.0010696190875023603,0.004538831766694784,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),38,38,38,38,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,3553,3453,3.3812056411382704e-06,2.654015684129263e-06,1.886730162823369e-06,182.7460379600525,182.7460379600525,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0038\30, 30, 30\model.pth",2.016848384300829e-06,0.0014201578730200488,1.401298464324817e-45,3.743392130574644e-23,0.0027857362292706966,0.016227254644036293,0.0011526196030899882,0.007291377987712622,0.0008747673127800226,0.003734362544491887,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),39,39,39,39,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,4251,4151,3.061278561694457e-06,2.7818293074233224e-06,2.613751753415272e-06,186.54869556427002,186.54869556427002,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0039\30, 30\model.pth",2.712634341150988e-06,0.0016470076931061942,1.401298464324817e-45,3.743392130574644e-23,0.003661698428913951,0.017306789755821228,0.0018970859237015247,0.008769823238253593,0.0010607768781483173,0.005117314402014017,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),39,39,39,39,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,3991,3891,2.3489822958961466e-06,2.109536026182468e-06,1.2650878989006742e-06,222.10457491874695,222.10457491874695,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0039\50, 50\model.pth",1.3478344271788956e-06,0.0011609627156713067,1.401298464324817e-45,3.743392130574644e-23,0.002111743902787566,0.013103894889354706,0.0012914204271510243,0.004847388714551926,0.0009069468360394239,0.002991046756505966,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),39,39,39,39,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,1689,1589,2.3736765140509105e-06,2.9841341347491836e-06,1.841640519160137e-06,86.77904844284058,86.77904844284058,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0039\30, 30, 30\model.pth",1.951260628629825e-06,0.0013968753089054961,4.203895392974451e-45,6.483745362808791e-23,0.00257572322152555,0.010890258476138115,0.0012763218255713582,0.004935749806463718,0.0019786616321653128,0.0060995337553322315,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),40,40,40,40,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,5000,4998,2.7309295678100576e-06,3.2266091238852823e-06,1.5345696419899469e-06,219.69174575805664,219.69174575805664,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0040\30, 30\model.pth",1.5542415212621563e-06,0.0012466922319731347,1.401298464324817e-45,3.743392130574644e-23,0.0029349259566515684,0.012740574777126312,0.0011665176134556532,0.0060531506314873695,0.0010651854099705815,0.0036268208641558886,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),40,40,40,40,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,3615,3515,3.6351913301283882e-06,9.830618000705727e-06,2.6068975967064036e-06,201.65148615837097,201.65148615837097,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0040\50, 50\model.pth",2.5796132376854075e-06,0.0016061174420587702,1.401298464324817e-45,3.743392130574644e-23,0.003778043668717146,0.01989182084798813,0.0013463229406625032,0.00523828249424696,0.001028068596497178,0.005066016223281622,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),40,40,40,40,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,1748,1648,6.328780536932754e-06,4.047930033266311e-06,3.746399306692183e-06,90.15430521965027,90.15430521965027,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0040\30, 30, 30\model.pth",3.8093537568784086e-06,0.0019517565823837788,4.203895392974451e-45,6.483745362808791e-23,0.004257332533597946,0.020375287160277367,0.0018016289686784148,0.009484449401497841,0.0018212358700111508,0.00579534936696291,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),41,41,41,41,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,3721,3621,4.292659390961894e-06,3.912793586096086e-06,3.833670598396566e-06,163.53521752357483,163.53521752357483,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0041\30, 30\model.pth",3.826800821116194e-06,0.001956221056301203,1.401298464324817e-45,3.743392130574644e-23,0.004880008287727833,0.02168874442577362,0.0014073926722630858,0.005469972267746925,0.0009653691668063402,0.0030252928845584393,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),41,41,41,41,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,5000,4969,2.092617776522982e-06,8.528104463039198e-06,1.1322541286062916e-06,281.4188950061798,281.4188950061798,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0041\50, 50\model.pth",1.2315585991018452e-06,0.0011097560989252752,0.0,0.0,0.002661044243723154,0.012139509432017803,0.0007298939162865281,0.003228688146919012,0.0007023836951702833,0.002782976720482111,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),41,41,41,41,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,4302,4202,3.405922923573396e-06,2.6241850810038157e-06,1.072183171118013e-06,220.6840786933899,220.6840786933899,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0041\30, 30, 30\model.pth",9.706794799058116e-07,0.0009852306734495285,1.401298464324817e-45,3.743392130574644e-23,0.0018675694009289145,0.010910984128713608,0.0008589280187152326,0.0030334594193845987,0.0012835762463510036,0.0036474724765866995,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),42,42,42,42,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,5000,4988,3.7559010585634194e-06,2.9891746089560913e-06,2.8386527628754267e-06,218.83992505073547,218.83992505073547,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0042\30, 30\model.pth",2.601018422865309e-06,0.001612767318265505,1.401298464324817e-45,3.743392130574644e-23,0.004112612456083298,0.019789420068264008,0.0009985178476199508,0.00527040334418416,0.0009224902605637908,0.003583107376471162,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),42,42,42,42,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,5000,4960,4.247756637091192e-06,3.5630524234875337e-06,2.050444800261175e-06,279.0948796272278,279.0948796272278,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0042\50, 50\model.pth",2.01855982595589e-06,0.0014207602985570403,1.401298464324817e-45,3.743392130574644e-23,0.0034291862975806,0.014115630649030209,0.0007533442694693804,0.005489783361554146,0.0008615169208496809,0.0031152134761214256,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),42,42,42,42,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2459,2359,3.5929586311390774e-06,7.027813426248031e-06,1.8989890395459952e-06,126.2422366142273,126.2422366142273,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0042\30, 30, 30\model.pth",1.8495248923500185e-06,0.0013599723866130585,1.401298464324817e-45,3.743392130574644e-23,0.0029206203762441874,0.013628199696540833,0.0011656101560220122,0.0038771789986640215,0.0011102905264124274,0.003866769839078188,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),43,43,43,43,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,1938,1838,8.369995458552795e-06,1.419451626134105e-05,6.107927583798301e-06,85.01526546478271,85.01526546478271,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0043\30, 30\model.pth",6.447828582167858e-06,0.0025392574863861007,1.401298464324817e-45,3.743392130574644e-23,0.006194872781634331,0.02719830349087715,0.001930016907863319,0.007174908649176359,0.0010330644436180592,0.003387394594028592,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),43,43,43,43,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,1651,1551,8.99782455437364e-06,7.12474660758744e-06,6.366616835293826e-06,92.49009919166565,92.49009919166565,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0043\50, 50\model.pth",7.135417035897262e-06,0.002671220139916825,2.802596928649634e-45,5.293955920339377e-23,0.006841806694865227,0.03685735911130905,0.001468950998969376,0.00824926421046257,0.0014144161250442266,0.005385615862905979,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),43,43,43,43,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2446,2346,7.48260583552312e-06,1.0142823266505729e-05,2.6132700259040574e-06,125.29429030418396,125.29429030418396,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0043\30, 30, 30\model.pth",2.5718279630382312e-06,0.0016036919788532432,2.802596928649634e-45,5.293955920339377e-23,0.003144684247672558,0.015477568842470646,0.0015058198478072882,0.004747253842651844,0.001784849213436246,0.006634744815528393,"O2(a), O2(b), O(1D)",3
O2_novib,3__O2(a)_O2(b)_O(1D),44,44,44,44,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O(1D)","O2(X), O2(Hz), O2+(X), O(3P), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2396,2296,1.0522738640348608e-05,1.709555017441744e-05,5.709444640160654e-06,104.70052337646484,104.70052337646484,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O(1D)\seed_0044\30, 30\model.pth",6.007728643453447e-06,0.0024510668378184726,2.802596928649634e-45,5.293955920339377e-23,0.005677427165210247,0.030907895416021347,0.0018528762739151716,0.006465931888669729,0.001449322677217424,0.0059945061802864075,"O2(a), O2(b), O(1D)",3
